chamber_pressure_bar,temperature_K,rpm,fuel_flow_kg_s,vibration_mm_s
107.4503314992763,3451,27422,245.0,0.62
108.03107466460393,3470,27397,246.5,0.74
107.73189753746134,3487,27360,247.1,0.65
107.49417560545326,3499,27255,248.5,0.63
107.61794771112574,3498,27166,249.2,0.58
108.12538938869311,3510,27058,248.2,0.54
108.74800344110186,3526,27000,249.4,0.48
109.47977756680811,3516,27000,250.6,0.62
110,3519,27112,249.8,0.72
109.33470841754799,3532,27000,249.9,0.75
110,3540,27038,248.1,0.75
109.31717476464239,3557,27000,249.1,0.59
108.52210379819147,3562,27000,247.7,0.77
108.09227162223331,3582,27000,248.5,0.76
108.14813776037771,3600,27120,249.7,0.56
107.8503369989587,3584,27123,250.5,0.65
108.07749514758035,3568,27140,249.9,0.63
108.82233461569064,3573,27069,251.0,0.61
108.95612443780945,3582,27000,249.4,0.58
109.27794217185665,3579,27060,250.1,0.63
109.5221962840938,3571,27188,250.3,0.52
110,3582,27302,249.0,0.49
110,3592,27311,247.2,0.68
110,3598,27231,246.2,0.67
109.28725755094919,3613,27249,245.3,0.84
109.89617572309169,3614,27173,245.1,0.92
110,3599,27053,246.0,0.94
110,3591,27077,245.1,0.74
109.94482434940983,3572,27009,245.5,0.82
109.64262626434241,3566,27000,244.5,0.83
108.92823456868942,3576,27139,243.9,0.68
108.76573375538896,3576,27176,244.3,0.55
108.59603360688854,3588,27228,245.4,0.58
108.19120966586279,3600,27372,244.3,0.76
108.05013663326612,3615,27287,244.2,0.76
107.27674565169758,3611,27404,244.5,0.87
106.5755934454937,3622,27523,244.8,0.99
106.29116004131268,3623,27575,244.1,0.88
105.77223212305671,3610,27551,244.6,0.77
105.65353100567174,3599,27506,245.7,0.81
105.17605130342886,3604,27524,247.3,0.92
105.03868590199909,3607,27409,247.8,0.77
105.17096872651884,3605,27413,245.9,0.83
105.29214826279896,3596,27284,246.3,0.78
105.3553847820297,3607,27149,246.9,0.73
104.97640879785958,3594,27090,248.3,0.73
105.53384241003342,3612,27102,248.6,0.89
105.77912427262733,3600,27005,249.3,0.72
104.99662382885592,3615,27155,248.0,0.74
104.29165093879888,3595,27236,247.1,0.58
103.88675913517422,3575,27287,247.4,0.67
104.09585485217559,3582,27272,245.9,0.84
104.58683221752834,3602,27391,247.6,0.74
104.29247825913991,3615,27476,248.6,0.71
105.03492484741473,3597,27426,249.9,0.82
104.465248150965,3588,27535,249.2,0.88
104.5243374044767,3597,27407,248.9,0.7
104.90319263539959,3613,27356,249.2,0.65
104.80752953294346,3604,27231,249.0,0.49
105.02905801079592,3604,27137,247.4,0.63
105.32271022309476,3614,27000,245.4,0.66
105.76357334810783,3600,27000,245.5,0.65
105.09743220609214,3583,27000,247.1,0.54
105.7425678794792,3601,27000,247.4,0.47
104.99978819039274,3611,27046,248.7,0.41
104.80031988043348,3592,27000,248.1,0.57
105.39680442293323,3608,27143,246.8,0.76
105.23126970750512,3626,27237,246.7,0.8
105.20669116493917,3638,27372,245.2,0.76
104.66906666420536,3656,27428,247.0,0.75
104.2975514038054,3641,27572,248.4,0.72
103.75936225435669,3640,27479,246.9,0.78
103.63658536796731,3643,27509,246.8,0.95
104.21049297578355,3644,27414,246.7,0.88
104.79351240745451,3637,27291,245.5,0.85
104.03516992885531,3635,27270,244.2,0.9
104.65663438521723,3624,27344,242.9,1.04
105.04297145557867,3632,27442,241.8,0.85
105.29826966860944,3620,27341,242.1,0.77
104.85391749307153,3621,27244,244.0,0.65
104.08629762106065,3641,27202,245.1,0.84
103.34627976041165,3660,27271,246.2,0.75
103.78755361249542,3643,27380,245.2,0.68
104.24282695830155,3657,27466,244.8,0.73
105.02414653544315,3642,27567,244.8,0.64
104.77083951350366,3645,27588,246.6,0.49
104.00599625273438,3654,27591,245.2,0.57
103.95621940047262,3670,27586,246.7,0.47
103.71871796493522,3681,27576,246.6,0.66
103.64825972457957,3661,27559,248.0,0.64
104.34733785670447,3651,27596,246.8,0.49
103.69664474132193,3649,27715,247.1,0.41
103.73538936378607,3660,27830,248.6,0.27
103.353973243483,3653,27825,247.2,0.24
102.67252475951483,3664,27960,247.1,0.38
101.92955125312855,3644,27825,245.6,0.32
102.46104199741151,3627,27917,244.7,0.34
101.91804741028541,3640,27861,245.4,0.34
101.71946983922172,3639,27770,245.8,0.21
100.9367727651917,3635,27691,244.2,0.07
101.11781589415247,3639,27631,244.0,0.08
100.55846725187685,3641,27609,245.7,0.23
100.64711100262426,3624,27575,246.4,0.12
100.09275107267088,3604,27645,247.5,0.21
100.87770925657017,3610,27745,246.4,0.3
100.79834796624895,3616,27805,245.0,0.4
100.02100415784804,3636,27868,245.1,0.37
99.88921540915968,3626,27903,244.2,0.33
99.2296390054557,3615,27969,244.8,0.22
98.60929016077635,3624,28081,243.7,0.36
98.30539632443701,3624,28022,244.6,0.34
98.87891229101763,3641,27953,242.8,0.36
98.5408223809687,3650,27827,242.7,0.36
99.16705733794129,3646,27891,242.2,0.25
98.51086792028109,3635,27877,243.8,0.32
98.00459112189635,3646,27868,242.6,0.12
98.54227676468716,3647,27890,242.3,0.08
98.44715221946582,3637,27763,244.0,0
99.18750530858634,3656,27751,245.5,0.18
98.72761281041761,3652,27644,245.3,0.06
98.26096192736429,3653,27782,244.2,0.26
98.56613648016659,3661,27913,245.0,0.19
98.60568246604326,3667,27787,245.4,0.02
97.89888276306341,3683,27739,246.2,0.18
97.19563251875881,3672,27835,247.0,0
96.94621944075872,3666,27874,245.4,0.16
96.65536304277923,3652,27861,246.0,0.34
96.33877043812815,3659,27868,244.2,0.27
96.4413211586606,3671,27719,245.0,0.41
97.11689195891417,3685,27838,246.2,0.4
96.93394261058818,3678,27941,245.0,0.31
97.48698936480508,3682,27873,246.7,0.19
98.270783005168,3667,27753,247.0,0.12
98.94683385509789,3681,27717,246.1,0.09
98.59979460888283,3671,27723,247.5,0.07
98.17274836061645,3688,27686,248.1,0.09
97.72962952345911,3694,27702,248.5,0.19
98.03953046206689,3703,27749,248.4,0.38
98.03850615344598,3695,27899,247.1,0.42
97.54783970111131,3707,28036,245.9,0.37
96.84553318733586,3727,28114,245.4,0.43
96.21477272027737,3717,28052,245.0,0.33
95.74660177394199,3711,27922,243.2,0.35
94.95178245489095,3711,27869,243.2,0.25
94.73063009598094,3714,27875,242.6,0.22
95.43825812924837,3733,27891,242.2,0.06
95.58649335656006,3742,27865,240.7,0.2
95.65227660765322,3725,28001,239.9,0.11
95.33524553215125,3717,27864,239.0,0.06
95.61029542681439,3701,27804,238.8,0
95.56017133286382,3698,27904,240.7,0.12
95.04433260150242,3681,28035,242.3,0.17
95.28809299364033,3675,28073,244.1,0.1
96.01741083657255,3693,27995,243.5,0
95.41536616302992,3703,28001,242.8,0.08
95.86133548844037,3700,27894,243.1,0
95.3564662414311,3720,27797,243.5,0.2
96.1030614892429,3716,27847,244.7,0.2
96.55250881374259,3698,27810,245.4,0.37
96.08059598022835,3679,27843,247.0,0.35
95.70665505196163,3665,27856,248.2,0.31
95.5804795284643,3673,27979,249.2,0.25
96.21215723016434,3670,28038,247.4,0.43
96.7812535163731,3675,28049,248.4,0.49
96.99768003483919,3677,28078,249.8,0.69
96.64079307082683,3688,28078,250.7,0.76
97.41859517292849,3674,28225,251.9,0.94
96.83182166786125,3678,28361,251.1,0.84
96.8347381814535,3665,28330,249.5,0.79
96.88428749545274,3671,28274,250.6,0.95
96.59242548876401,3678,28160,249.0,0.79
95.80587681875372,3674,28219,248.8,0.89
95.30738174416288,3672,28268,250.2,0.8
94.86595371844307,3680,28223,248.8,0.97
94.62103970251043,3690,28130,248.5,0.81
94.25681291754475,3678,28150,248.7,0.84
93.88852267941083,3683,28287,248.0,0.75
94.5687037830982,3684,28342,248.7,0.64
95.25863764722035,3696,28255,249.7,0.44
95.91641030925956,3703,28174,249.6,0.52
95.42209458700539,3717,28062,249.7,0.39
95.71644969446238,3724,28061,248.6,0.26
96.0798761551977,3712,28131,247.6,0.23
95.74666121619798,3723,28242,247.4,0.25
96.2397760967524,3717,28339,247.5,0.27
96.60982314643019,3705,28479,245.5,0.29
96.94007619296846,3709,28421,243.9,0.34
97.70263409223429,3698,28441,244.1,0.37
97.70650790940441,3684,28525,244.9,0.24
97.93421328710849,3704,28550,245.5,0.38
97.57468429569118,3714,28688,244.4,0.48
97.6863953265684,3701,28782,245.2,0.49
96.97705348277961,3687,28857,245.0,0.36
96.8022036730589,3669,28986,245.8,0.42
96.81421577674875,3650,29011,246.5,0.52
96.55207731379947,3668,28864,247.8,0.71
96.841172077498,3675,28972,249.2,0.58
96.86651522654753,3671,28846,247.9,0.54
97.57138677262706,3663,28710,247.5,0.46
97.74822229943682,3653,28614,246.3,0.39
97.78741519538178,3643,28706,245.6,0.23
98.12613290138884,3628,28680,243.7,0.26
98.6836452064003,3624,28670,242.9,0.18
98.2573137479701,3644,28774,242.1,0.16
98.05574897614855,3639,28629,242.1,0.18
98.27540452690629,3640,28496,243.3,0.37
97.59765222529079,3624,28393,245.1,0.5
97.62548658695096,3640,28532,244.2,0.52
97.83523976546293,3651,28514,243.6,0.42
97.18993108386435,3666,28649,244.2,0.59
97.67799740248971,3662,28729,243.6,0.4
97.49417301071851,3672,28631,242.2,0.58
97.9399646506736,3679,28573,242.5,0.67
97.57091485635961,3676,28601,241.5,0.61
97.02775582349817,3657,28647,240.4,0.66
97.26047282429222,3657,28564,242.3,0.47
97.8081416506976,3650,28661,242.8,0.43
97.75516905637548,3645,28757,242.5,0.23
98.11731431791522,3663,28615,242.1,0.36
97.59247237833625,3675,28536,244.2,0.52
96.9220534523936,3671,28582,244.8,0.38
96.6710989687939,3688,28523,244.0,0.36
95.91928459767388,3679,28400,244.3,0.27
96.44925236393914,3689,28354,243.0,0.17
95.85013140308668,3700,28411,243.4,0.13
96.52071795687321,3683,28262,242.7,0.21
97.15642730897748,3663,28221,241.5,0.23
97.3784046451605,3678,28318,242.6,0.26
97.57109860181143,3698,28314,242.8,0.06
97.41077810573873,3698,28192,243.0,0.07
97.05282347807002,3695,28093,241.9,0
97.35103565207918,3709,28091,242.3,0.14
97.28347279129575,3716,28200,244.3,0.04
97.82910795163912,3714,28080,244.0,0.21
97.68846172196415,3700,28155,242.4,0.29
97.4462951951174,3689,28067,241.9,0.2
97.62206979240398,3686,28163,244.0,0.07
98.04915257743227,3685,28217,243.2,0.23
98.5150916632114,3687,28119,244.6,0.03
98.16256613608392,3702,28066,245.5,0.12
97.702740243497,3719,28070,245.0,0.1
98.3702080586805,3734,28126,244.8,0.25
98.11069090803619,3717,28216,245.0,0.42
97.62171954890951,3732,28357,244.6,0.34
97.55577168055288,3716,28278,243.5,0.2
97.78624442647562,3717,28214,243.2,0.06
98.31105647642163,3712,28329,244.0,0.04
98.32907491797714,3729,28241,243.4,0
98.27432912396007,3740,28117,243.0,0
98.12647168003018,3740,28177,243.1,0.04
98.43551345716773,3737,28097,243.1,0
98.77396357964312,3756,28131,241.6,0
99.49454111033634,3765,28120,242.1,0
99.13804423001004,3749,28016,243.0,0.06
99.13259984956186,3748,28015,243.3,0.03
99.57455741661484,3742,28068,242.0,0.22
99.38818368599503,3730,27928,240.9,0.21
99.65002909643655,3746,27813,241.3,0.29
99.35142701257367,3761,27837,242.2,0.13
99.27006624272254,3776,27798,242.8,0
99.2558449761192,3792,27793,243.1,0
98.62074838698342,3803,27904,242.3,0.2
97.90277291144596,3810,27837,243.8,0.02
97.89758981832163,3802,27724,242.8,0.19
97.36235613157734,3793,27785,243.4,0.02
96.68704995751442,3805,27712,242.0,0
96.20786747717861,3793,27620,243.1,0.1
96.63721283820023,3790,27541,244.6,0
96.8167514910433,3771,27632,244.8,0.12
96.09534546573089,3753,27688,244.4,0
96.16775335909405,3753,27550,243.5,0
95.47416028801408,3741,27616,245.3,0
96.0112308828119,3744,27762,244.0,0.08
96.21794711573042,3724,27880,242.6,0.27
96.47333613780631,3740,27814,241.6,0.37
96.79477222807618,3755,27874,242.9,0.43
96.46427836360597,3752,27744,244.8,0.34
96.77037548502172,3755,27704,246.5,0.46
96.59345660702934,3770,27679,244.8,0.47
96.45934958762031,3780,27636,246.1,0.3
96.57334665590756,3781,27746,244.9,0.29
96.94723793627318,3777,27765,244.4,0.16
96.28680183018737,3770,27659,245.2,0
96.8175536873525,3774,27738,244.8,0
96.48158691404578,3756,27883,243.7,0
97.01576892781486,3739,27746,243.8,0
96.70705090574498,3752,27623,243.0,0
96.88454854302819,3742,27523,244.8,0.14
96.55101162950207,3749,27494,243.2,0.03
96.24239769722129,3761,27610,244.3,0.17
95.85075815978514,3773,27716,242.9,0.08
96.14998425990674,3766,27637,242.4,0.06
95.58675762224614,3783,27553,244.0,0
95.32881735703086,3800,27550,244.2,0
95.62747834500644,3820,27554,244.9,0.02
95.24644000185783,3834,27582,243.7,0.2
95.61601675224712,3817,27550,242.2,0.23
96.24237753613632,3800,27561,242.8,0.24
96.41103550123347,3810,27675,244.0,0.34
96.86993921628118,3790,27595,243.1,0.36
96.69976162585539,3785,27724,243.6,0.49
96.65220150928943,3774,27634,243.6,0.67
96.6407305308801,3770,27723,244.3,0.83
97.2846924355543,3753,27819,244.7,0.9
97.5230000800713,3766,27794,243.6,0.76
97.93151906652369,3764,27862,244.1,0.87
98.05819236161723,3784,27965,244.4,0.74
97.72729613299119,3787,28111,244.5,0.8
97.88831558435763,3767,28072,244.6,0.82
97.5730735401847,3751,28071,244.2,0.71
97.4995072450775,3733,28115,243.5,0.81
97.36121262102624,3724,27974,244.5,0.9
96.62488240319979,3718,28052,246.1,0.73
95.95885778792025,3721,28180,246.5,0.6
95.29498922941734,3737,28086,245.5,0.64
96.04248654762164,3734,28028,244.7,0.54
96.49177560607329,3747,28168,245.6,0.36
95.8455965075998,3742,28207,247.2,0.47
95.95250142466013,3747,28068,246.3,0.59
96.62296164817562,3728,27971,246.0,0.49
96.43253532494961,3741,28067,244.9,0.53
96.99058579973355,3741,28024,243.3,0.61
97.47224652379039,3731,28079,243.0,0.56
96.97516721846496,3726,27930,243.3,0.63
96.23601235978157,3707,28072,244.8,0.75
96.98501404383639,3699,28086,244.9,0.94
97.13565398176256,3718,27980,245.8,0.97
96.94685835546267,3727,28061,244.4,1.12
96.42346968941177,3736,28069,244.0,1.2
97.14370547678743,3742,28049,242.5,1.39
97.49583082179409,3752,27979,243.2,1.25
97.13435063100536,3739,27831,243.1,1.08
97.1406645665065,3734,27714,243.6,1.14
97.66445102597206,3744,27625,243.1,1.13
97.04788360161209,3751,27765,244.7,1.26
96.56748618168507,3733,27719,244.7,1.29
95.8382169588468,3740,27781,245.5,1.15
95.99945135550152,3721,27781,247.1,1.02
95.45704850576458,3721,27801,246.2,0.86
96.16892495462388,3711,27893,246.6,0.8
96.50304730928775,3693,28038,246.9,0.97
96.31468220879547,3681,28019,247.7,0.92
95.87607126582773,3675,28137,246.6,1.11
95.25906852329818,3661,28176,245.2,0.93
95.38996162641932,3669,28170,245.5,0.94
95.61908091506295,3670,28173,246.4,0.97
96.37896078142266,3686,28265,246.6,0.78
96.01515644903547,3684,28132,245.0,0.61
96.13672664575054,3665,28232,243.2,0.58
96.53525549494104,3658,28115,241.7,0.66
96.94690277432113,3638,28188,242.6,0.68
96.50163226729421,3651,28257,244.3,0.61
95.83216246384053,3659,28224,244.0,0.74
95.61642534615902,3670,28141,243.3,0.83
96.01510380606017,3663,28222,243.5,0.77
95.53816175636862,3655,28307,245.4,0.59
96.18840030424452,3663,28431,246.7,0.76
96.50401719075961,3666,28474,247.0,0.65
97.2616481248709,3662,28452,246.3,0.57
97.84544804648507,3642,28583,246.8,0.65
97.79122297307849,3633,28592,248.0,0.55
97.25195551885105,3620,28648,249.0,0.71
96.6392160120279,3637,28575,249.8,0.65
96.08707659105596,3652,28512,247.8,0.58
96.67323466208471,3664,28438,246.4,0.46
96.6007957534977,3682,28314,246.4,0.54
96.11025539473908,3684,28313,245.9,0.4
96.1568616436154,3697,28451,247.4,0.43
96.5412341284329,3706,28399,248.1,0.47
96.10760959556394,3693,28441,248.7,0.32
95.40102776357486,3694,28473,248.6,0.14
94.89027595621286,3713,28396,249.5,0.28
94.66906826313242,3733,28399,249.4,0.22
94.64274160168128,3742,28502,250.5,0.26
94.58946396403644,3736,28388,248.8,0.09
93.79997116211622,3721,28250,249.1,0.24
93.07125408041092,3738,28222,247.6,0.17
93.86435976188055,3720,28219,247.6,0.12
93.16724974483,3705,28311,247.8,0
92.68798155198675,3686,28208,246.3,0.02
92.630249255851,3672,28190,247.6,0.08
92.00918248613509,3687,28252,247.7,0.07
92.11859884868025,3687,28322,248.4,0
91.93507194845203,3671,28264,247.4,0
92.18847456500706,3677,28211,245.4,0
92.54743033167573,3679,28142,244.0,0.19
92.05870853964932,3685,28085,244.9,0.24
92.56714904492696,3699,28028,245.4,0.23
92.45528736525819,3684,28133,244.9,0.28
93.09892115146836,3693,28173,243.8,0.15
93.43063816131713,3681,28204,244.8,0.23
94.2056072834485,3685,28257,246.1,0.15
94.9664885591846,3679,28292,244.8,0.22
95.43882226776341,3674,28437,245.8,0.09
95.82510585249823,3678,28583,245.0,0.0
95.79508858751653,3672,28559,244.4,0.04
95.42488512454295,3667,28428,245.2,0
95.08127092097826,3659,28300,244.4,0.13
95.36003943474388,3660,28169,244.9,0.28
94.56497831783153,3657,28111,245.9,0.29
94.22114771602853,3672,28034,247.2,0.43
94.82431657196871,3689,28157,246.6,0.29
94.38630372365208,3675,28143,247.5,0.47
93.89249356935771,3662,28031,247.7,0.32
94.47808989672482,3652,27986,245.8,0.32
95.1386422932244,3642,28048,246.9,0.3
94.49232966727641,3647,28075,247.0,0.23
94.17967536261385,3656,28188,245.4,0.28
94.13401597985239,3674,28323,246.0,0.45
93.4754067236701,3673,28202,246.2,0.45
93.1425791766352,3666,28070,246.9,0.44
92.96424545081904,3686,28199,245.0,0.39
93.70104335073546,3678,28171,245.0,0.46
94.02778863851941,3690,28250,243.4,0.58
93.5940126489833,3690,28371,243.3,0.67
93.54291504461659,3692,28398,242.4,0.62
94.14002065460042,3703,28504,243.6,0.7
94.2566518328077,3703,28632,245.4,0.59
94.76865332877998,3723,28565,246.3,0.78
95.26734441502201,3722,28645,246.4,0.79
95.11382695289619,3734,28742,247.8,0.81
95.4097480069942,3734,28701,247.3,0.67
94.72545397331888,3741,28655,245.6,0.8
94.41398079145767,3734,28769,245.2,0.83
94.18940568525133,3749,28666,246.7,0.72
93.79755597130298,3763,28794,247.9,0.81
93.76818693347343,3768,28699,247.1,0.64
93.6022460524132,3788,28570,245.9,0.62
92.98418169202584,3802,28536,245.2,0.59
92.76963749305585,3811,28524,245.4,0.39
92.4717407416999,3793,28382,245.7,0.35
92.82077720097041,3808,28487,246.5,0.37
92.70925994958421,3793,28421,246.3,0.19
93.1067461140842,3795,28410,247.8,0.0
93.36260406299044,3776,28315,249.2,0
93.86193726999967,3764,28256,247.1,0
93.72589396247778,3771,28245,246.4,0
93.2607578022504,3762,28325,246.8,0.14
93.25862661926031,3769,28322,245.4,0.18
93.66826358474744,3764,28465,246.6,0.07
94.25368409308533,3770,28422,245.8,0.13
94.50736054716269,3752,28357,244.7,0.07
94.9679563075725,3750,28431,245.3,0.21
95.06399423855416,3756,28306,245.4,0.08
94.80463230746987,3763,28270,246.2,0
94.39612701909869,3769,28315,246.8,0.13
94.7263968028073,3762,28249,245.8,0.24
94.43865670800282,3755,28299,246.5,0.07
93.78173663219512,3741,28282,246.4,0.04
94.49226464873395,3752,28280,245.0,0.14
94.95777967161608,3739,28393,245.1,0.16
94.91497272784056,3733,28507,246.4,0.26
95.38950173010308,3714,28617,247.9,0.44
95.00972240465397,3694,28676,248.0,0.5
94.34815021069588,3704,28633,247.1,0.35
94.05010635549066,3721,28724,248.6,0.16
93.63493191713093,3736,28776,248.1,0.27
